yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.02 (214) 15:49:59    6.7   183.0   350.0
2017.08.02 (214) 15:55:23    6.7   180.0   342.0
2017.08.02 (214) 16:00:11    6.8   184.0   328.0
2017.08.02 (214) 16:04:59    6.8   187.0   331.0
2017.08.02 (214) 16:10:23    6.8   183.0   331.0
2017.08.02 (214) 16:15:11    6.8   178.0   335.0
2017.08.02 (214) 16:19:59    6.9   189.0   324.0
2017.08.02 (214) 16:25:23    7.0   189.0   325.0
2017.08.02 (214) 16:30:11    7.0   181.0   319.0
2017.08.02 (214) 16:34:59    6.9   186.0   327.0
2017.08.02 (214) 16:40:23    6.9   183.0   319.0
2017.08.02 (214) 16:45:11    6.9   183.0   327.0
2017.08.02 (214) 16:49:59    6.9   180.0   327.0
2017.08.02 (214) 16:55:23    6.9   189.0   333.0
2017.08.02 (214) 17:00:11    7.0   186.0   324.0
2017.08.02 (214) 17:04:59    7.0   186.0   325.0
2017.08.02 (214) 17:10:23    6.9   191.0   324.0
2017.08.02 (214) 17:15:11    6.9   184.0   325.0
2017.08.02 (214) 17:19:59    6.8   183.0   321.0
2017.08.02 (214) 17:25:23    6.7   166.0   319.0
2017.08.02 (214) 17:30:11    6.7   178.0   319.0
2017.08.02 (214) 17:34:59    6.8   168.0   325.0
2017.08.02 (214) 17:40:23    6.9   163.0   325.0
2017.08.02 (214) 17:45:11    6.8   165.0   315.0
2017.08.02 (214) 17:49:59    7.0   163.0   315.0
2017.08.02 (214) 17:55:23    7.0   156.0   319.0
2017.08.02 (214) 18:00:11    7.0   162.0   304.0
2017.08.02 (214) 18:04:59    7.1   156.0   313.0
2017.08.02 (214) 18:10:23    7.0   168.0   310.0
2017.08.02 (214) 18:15:11    7.1   186.0   306.0
2017.08.02 (214) 18:19:59    7.1   192.0   307.0
2017.08.02 (214) 18:25:23    7.0   184.0   307.0
2017.08.02 (214) 18:30:11    7.1   180.0   301.0
2017.08.02 (214) 18:34:59    7.0   197.0   301.0
2017.08.02 (214) 18:40:23    6.9   212.0   294.0
2017.08.02 (214) 18:45:11    7.0   219.0   300.0
2017.08.02 (214) 18:49:59    7.0   213.0   289.0
2017.08.02 (214) 18:55:23    7.0   228.0   289.0
2017.08.02 (214) 19:00:11    6.9   207.0   277.0
2017.08.02 (214) 19:04:59    6.9   219.0   280.0
2017.08.02 (214) 19:10:23    6.9   225.0   281.0
2017.08.02 (214) 19:15:11    6.8   204.0   277.0
2017.08.02 (214) 19:19:59    6.6   206.0   278.0
2017.08.02 (214) 19:25:23    6.5   187.0   280.0
2017.08.02 (214) 19:30:11    6.5   218.0   286.0
2017.08.02 (214) 19:34:59    6.5   206.0   281.0
2017.08.02 (214) 19:40:23    6.4   227.0   280.0
2017.08.02 (214) 19:45:11    6.2   219.0   277.0
2017.08.02 (214) 19:49:59    6.1   219.0   280.0
2017.08.02 (214) 19:55:23    6.2   228.0   278.0
2017.08.02 (214) 20:00:11    6.1   218.0   278.0
2017.08.02 (214) 20:04:59    6.1   222.0   278.0
2017.08.02 (214) 20:10:23    6.1   222.0   277.0
2017.08.02 (214) 20:15:11    6.2   238.0   289.0
2017.08.02 (214) 20:19:59    6.2   231.0   289.0
2017.08.02 (214) 20:25:23    6.1   221.0   289.0
2017.08.02 (214) 20:30:11    6.0   230.0   288.0
2017.08.02 (214) 20:34:59    6.0   227.0   286.0
2017.08.02 (214) 20:40:23    6.0   231.0   288.0
2017.08.02 (214) 20:45:11    6.1   234.0   283.0
2017.08.02 (214) 20:49:59    5.9   236.0   274.0
2017.08.02 (214) 20:55:23    5.9   234.0   277.0
2017.08.02 (214) 21:00:11    5.8   242.0   277.0
2017.08.02 (214) 21:04:59    5.6   242.0   263.0
2017.08.02 (214) 21:10:23    5.7   241.0   272.0
2017.08.02 (214) 21:15:11    5.6   241.0   260.0
2017.08.02 (214) 21:19:59    5.6   230.0   260.0
2017.08.02 (214) 21:25:23    5.6   234.0   262.0
2017.08.02 (214) 21:30:11    5.4   233.0   263.0
2017.08.02 (214) 21:34:59    5.3   231.0   260.0
2017.08.02 (214) 21:40:23    5.1   228.0   263.0
2017.08.02 (214) 21:45:11    5.0   234.0   259.0
2017.08.02 (214) 21:49:59    4.9   231.0   262.0
2017.08.02 (214) 21:55:23    4.7   233.0   266.0
2017.08.02 (214) 22:00:11    4.5   236.0   268.0
2017.08.02 (214) 22:04:59    4.5   236.0   263.0
2017.08.02 (214) 22:10:23    4.4   248.0   259.0
2017.08.02 (214) 22:15:11    4.3   233.0   257.0
2017.08.02 (214) 22:19:59    4.2   234.0   256.0
2017.08.02 (214) 22:25:23    4.1   233.0   253.0
2017.08.02 (214) 22:30:11    3.9   228.0   239.0
2017.08.02 (214) 22:34:59    3.8   222.0   242.0
2017.08.02 (214) 22:40:23    3.7   224.0   239.0
2017.08.02 (214) 22:45:11    3.5   222.0   239.0
2017.08.02 (214) 22:49:59    3.4   218.0   242.0
2017.08.02 (214) 22:55:23    3.2   224.0   242.0
2017.08.02 (214) 23:00:11    3.1   222.0   236.0
2017.08.02 (214) 23:04:59    3.0   221.0   242.0
2017.08.02 (214) 23:10:23    2.9   218.0   241.0
2017.08.02 (214) 23:15:11    2.8   215.0   239.0
2017.08.02 (214) 23:19:59    2.6   219.0   233.0
2017.08.02 (214) 23:25:23    2.5   224.0   245.0
2017.08.02 (214) 23:30:11    2.4   227.0   245.0
2017.08.02 (214) 23:34:59    2.4   230.0   245.0
2017.08.02 (214) 23:40:23    2.3   221.0   231.0
2017.08.02 (214) 23:45:11    2.2   209.0   230.0
2017.08.02 (214) 23:49:59    2.1   227.0   238.0
2017.08.02 (214) 23:55:23    2.0   253.0   250.0
2017.08.03 (215) 00:00:11    1.9   239.0   236.0
2017.08.03 (215) 00:04:59  NaN     NaN     NaN  
2017.08.03 (215) 00:10:23  NaN     288.0   NaN  
2017.08.03 (215) 00:15:11  NaN     242.0   NaN  
2017.08.03 (215) 00:19:59  NaN     253.0   NaN  
2017.08.03 (215) 00:25:23  NaN     NaN     NaN  
2017.08.03 (215) 00:30:11  NaN     NaN     NaN  
2017.08.03 (215) 00:34:59  NaN     NaN     NaN  
2017.08.03 (215) 00:40:23  NaN     NaN     NaN  
2017.08.03 (215) 00:45:11  NaN     NaN     NaN  
2017.08.03 (215) 00:49:59  NaN     NaN     NaN  
2017.08.03 (215) 00:55:23  NaN     NaN     NaN  
2017.08.03 (215) 01:00:11  NaN     269.0   NaN  
2017.08.03 (215) 01:04:59  NaN     NaN     NaN  
2017.08.03 (215) 01:10:23  NaN     NaN     NaN  
2017.08.03 (215) 01:15:11  NaN     NaN     NaN  
2017.08.03 (215) 01:19:59  NaN     NaN     NaN  
2017.08.03 (215) 01:25:23  NaN     NaN     NaN  
2017.08.03 (215) 01:30:11  NaN     NaN     NaN  
2017.08.03 (215) 01:34:59  NaN     351.0   NaN  
2017.08.03 (215) 01:40:23  NaN     347.0   NaN  
2017.08.03 (215) 01:45:11  NaN     345.0   NaN  
2017.08.03 (215) 01:49:59  NaN     NaN     NaN  
2017.08.03 (215) 01:55:23  NaN     NaN     NaN  
2017.08.03 (215) 02:00:11  NaN     NaN     NaN  
2017.08.03 (215) 02:04:59  NaN     NaN     NaN  
2017.08.03 (215) 02:10:23  NaN     NaN     NaN  
2017.08.03 (215) 02:15:11  NaN     NaN     NaN  
2017.08.03 (215) 02:19:59  NaN     NaN     NaN  
2017.08.03 (215) 02:25:23  NaN     NaN     NaN  
2017.08.03 (215) 02:30:11  NaN     NaN     NaN  
2017.08.03 (215) 02:34:59  NaN     NaN     NaN  
2017.08.03 (215) 02:40:23  NaN     NaN     NaN  
2017.08.03 (215) 02:45:11  NaN     NaN     NaN  
2017.08.03 (215) 02:49:59  NaN     NaN     NaN  
2017.08.03 (215) 02:55:23  NaN     NaN     NaN  
2017.08.03 (215) 03:00:11  NaN     NaN     NaN  
2017.08.03 (215) 03:04:59  NaN     NaN     NaN  
2017.08.03 (215) 03:10:23  NaN     NaN     NaN  
2017.08.03 (215) 03:15:11  NaN     NaN     NaN  
2017.08.03 (215) 03:19:59  NaN     NaN     NaN  
2017.08.03 (215) 03:25:23  NaN     NaN     NaN  
2017.08.03 (215) 03:30:11  NaN     NaN     NaN  
2017.08.03 (215) 03:34:59  NaN     NaN     NaN  
2017.08.03 (215) 03:40:23  NaN     NaN     NaN  
2017.08.03 (215) 03:45:11  NaN     NaN     NaN  
2017.08.03 (215) 03:49:59  NaN     NaN     NaN  
2017.08.03 (215) 03:55:23  NaN     NaN     NaN  
2017.08.03 (215) 04:00:11  NaN     NaN     NaN  
2017.08.03 (215) 04:04:59  NaN     NaN     NaN  
2017.08.03 (215) 04:10:23  NaN     NaN     NaN  
2017.08.03 (215) 04:15:11  NaN     NaN     NaN  
2017.08.03 (215) 04:19:59  NaN     NaN     NaN  
2017.08.03 (215) 04:25:23  NaN     NaN     NaN  
2017.08.03 (215) 04:30:11  NaN     NaN     NaN  
2017.08.03 (215) 04:34:59  NaN     NaN     NaN  
2017.08.03 (215) 04:40:23  NaN     NaN     NaN  
2017.08.03 (215) 04:45:11  NaN     NaN     NaN  
2017.08.03 (215) 04:49:59  NaN     NaN     NaN  
2017.08.03 (215) 04:55:23  NaN     NaN     NaN  
2017.08.03 (215) 05:00:11  NaN     NaN     NaN  
2017.08.03 (215) 05:04:59  NaN     NaN     NaN  
2017.08.03 (215) 05:10:23  NaN     NaN     NaN  
2017.08.03 (215) 05:15:11  NaN     NaN     NaN  
2017.08.03 (215) 05:19:59  NaN    1024.0   NaN  
2017.08.03 (215) 05:25:23  NaN     NaN     NaN  
2017.08.03 (215) 05:30:11  NaN     NaN     NaN  
2017.08.03 (215) 05:34:59  NaN     NaN     NaN  
2017.08.03 (215) 05:40:23  NaN     NaN     NaN  
2017.08.03 (215) 05:45:11  NaN     NaN     NaN  
2017.08.03 (215) 05:49:59  NaN     NaN     NaN  
2017.08.03 (215) 05:55:23  NaN     NaN     NaN  
2017.08.03 (215) 06:00:11  NaN     NaN     NaN  
2017.08.03 (215) 06:04:59  NaN     NaN     NaN  
2017.08.03 (215) 06:10:23  NaN     NaN     NaN  
2017.08.03 (215) 06:15:11  NaN     NaN     NaN  
2017.08.03 (215) 06:19:59  NaN     NaN     NaN  
2017.08.03 (215) 06:25:23  NaN     NaN     NaN  
2017.08.03 (215) 06:30:11  NaN     NaN     NaN  
2017.08.03 (215) 06:34:59  NaN     NaN     NaN  
2017.08.03 (215) 06:40:23  NaN     NaN     NaN  
2017.08.03 (215) 06:45:11  NaN     NaN     NaN  
2017.08.03 (215) 06:49:59  NaN     NaN     NaN  
2017.08.03 (215) 06:55:23  NaN     NaN     NaN  
2017.08.03 (215) 07:00:11  NaN     NaN     NaN  
2017.08.03 (215) 07:04:59  NaN     NaN     NaN  
2017.08.03 (215) 07:10:23  NaN     NaN     NaN  
2017.08.03 (215) 07:15:11  NaN     NaN     NaN  
2017.08.03 (215) 07:19:59  NaN     NaN     NaN  
2017.08.03 (215) 07:25:23  NaN     NaN     NaN  
2017.08.03 (215) 07:30:11  NaN     NaN     NaN  
2017.08.03 (215) 07:34:59  NaN     NaN     NaN  
2017.08.03 (215) 07:40:23  NaN     NaN     NaN  
2017.08.03 (215) 07:45:11  NaN     NaN     NaN  
2017.08.03 (215) 07:49:59  NaN     NaN     NaN  
2017.08.03 (215) 07:55:23  NaN     NaN     NaN  
2017.08.03 (215) 08:00:11  NaN     NaN     NaN  
2017.08.03 (215) 08:04:59  NaN     NaN     NaN  
2017.08.03 (215) 08:10:23  NaN     NaN     NaN  
2017.08.03 (215) 08:15:11  NaN     NaN     NaN  
2017.08.03 (215) 08:19:59  NaN     NaN     NaN  
2017.08.03 (215) 08:25:23  NaN     NaN     NaN  
2017.08.03 (215) 08:30:11  NaN     NaN     NaN  
2017.08.03 (215) 08:34:59  NaN     NaN     NaN  
2017.08.03 (215) 08:40:23  NaN     NaN     NaN  
2017.08.03 (215) 08:45:11  NaN     NaN     NaN  
2017.08.03 (215) 08:49:59  NaN     NaN     NaN  
2017.08.03 (215) 08:55:23  NaN     NaN     NaN  
2017.08.03 (215) 09:00:11  NaN     NaN     NaN  
2017.08.03 (215) 09:04:59    2.7   291.0   500.0
2017.08.03 (215) 09:10:23    2.5   278.0   309.0
2017.08.03 (215) 09:15:11    2.6   250.0   275.0
2017.08.03 (215) 09:19:59    3.1   242.0   265.0
2017.08.03 (215) 09:25:23    3.3   234.0   259.0
2017.08.03 (215) 09:30:11    3.5   238.0   259.0
2017.08.03 (215) 09:34:59    3.8   244.0   257.0
2017.08.03 (215) 09:40:23    4.1   244.0   263.0
2017.08.03 (215) 09:45:11    4.3   200.0   201.0
2017.08.03 (215) 09:49:59    4.4   203.0   260.0
2017.08.03 (215) 09:55:23    4.7   203.0   263.0
2017.08.03 (215) 10:00:11    4.8   200.0   256.0
2017.08.03 (215) 10:04:59    5.1   198.0   260.0
2017.08.03 (215) 10:10:23    5.2   234.0   269.0
2017.08.03 (215) 10:15:11    5.2   231.0   254.0
2017.08.03 (215) 10:19:59    5.3   225.0   263.0
2017.08.03 (215) 10:25:23    5.3   231.0   269.0
2017.08.03 (215) 10:30:11    5.4   239.0   272.0
2017.08.03 (215) 10:34:59    5.4   230.0   268.0
2017.08.03 (215) 10:40:23    5.5   222.0   275.0
2017.08.03 (215) 10:45:11    5.5   224.0   280.0
2017.08.03 (215) 10:49:59    5.5   225.0   285.0
2017.08.03 (215) 10:55:23    5.6   213.0   283.0
2017.08.03 (215) 11:00:11    5.5   219.0   288.0
2017.08.03 (215) 11:04:59    5.5   206.0   300.0
2017.08.03 (215) 11:10:23    5.6   207.0   309.0
2017.08.03 (215) 11:15:11    5.6   230.0   309.0
2017.08.03 (215) 11:19:59    5.6   219.0   303.0
2017.08.03 (215) 11:25:23    5.6   216.0   313.0
2017.08.03 (215) 11:30:11    5.7   197.0   313.0
2017.08.03 (215) 11:34:59    5.8   192.0   309.0
2017.08.03 (215) 11:40:23    6.3   201.0   322.0
2017.08.03 (215) 11:45:11    6.4   212.0   321.0
2017.08.03 (215) 11:49:59    6.4   204.0   289.0
2017.08.03 (215) 11:55:23    6.3   207.0   309.0
2017.08.03 (215) 12:00:11    6.4   210.0   303.0
2017.08.03 (215) 12:04:59    6.5   207.0   316.0
2017.08.03 (215) 12:10:23    6.4   210.0   315.0
2017.08.03 (215) 12:15:11    6.5   209.0   304.0
2017.08.03 (215) 12:19:59    6.8   189.0   310.0
2017.08.03 (215) 12:25:23    6.8   213.0   301.0
2017.08.03 (215) 12:30:11    6.8   203.0   309.0
2017.08.03 (215) 12:34:59    6.9   191.0   298.0
2017.08.03 (215) 12:40:23    6.9   198.0   301.0
2017.08.03 (215) 12:45:11    7.0   194.0   301.0
2017.08.03 (215) 12:49:59    7.0   197.0   306.0
2017.08.03 (215) 12:55:23    6.9   192.0   312.0
2017.08.03 (215) 13:00:11    6.9   189.0   324.0
2017.08.03 (215) 13:04:59    6.9   172.0   331.0
2017.08.03 (215) 13:10:23    6.9   187.0   328.0
2017.08.03 (215) 13:15:11    6.9   177.0   336.0
2017.08.03 (215) 13:19:59    6.9   172.0   335.0
2017.08.03 (215) 13:25:23    6.9   194.0   344.0
2017.08.03 (215) 13:30:11    6.9   184.0   357.0
2017.08.03 (215) 13:34:59    6.9   184.0   353.0
2017.08.03 (215) 13:40:23    7.1   183.0   344.0
2017.08.03 (215) 13:45:11    7.1   184.0   344.0
2017.08.03 (215) 13:49:59    7.0   183.0   345.0
2017.08.03 (215) 13:55:23    6.9   184.0   366.0
2017.08.03 (215) 14:00:11    6.7   180.0   356.0
2017.08.03 (215) 14:04:59    6.7   177.0   404.0
2017.08.03 (215) 14:10:23    6.9   174.0   412.0
2017.08.03 (215) 14:15:11    6.8   177.0   398.0
2017.08.03 (215) 14:19:59    6.9   166.0   401.0
2017.08.03 (215) 14:25:23    7.2   180.0   392.0
2017.08.03 (215) 14:30:11    7.5   181.0   389.0
2017.08.03 (215) 14:34:59    7.6   187.0   378.0
2017.08.03 (215) 14:40:23    7.7   189.0   366.0
2017.08.03 (215) 14:45:11    7.6   181.0   356.0
2017.08.03 (215) 14:49:59    7.7   183.0   338.0
2017.08.03 (215) 14:55:23    7.7   184.0   338.0
2017.08.03 (215) 15:00:11    7.7   187.0   333.0
2017.08.03 (215) 15:04:59    7.7   180.0   344.0
2017.08.03 (215) 15:10:23    7.8   180.0   339.0
2017.08.03 (215) 15:15:11    7.6   200.0   342.0
2017.08.03 (215) 15:19:59    7.6   200.0   328.0
2017.08.03 (215) 15:25:23    7.6   194.0   339.0
2017.08.03 (215) 15:30:11    7.6   184.0   339.0
2017.08.03 (215) 15:34:59    7.7   192.0   350.0
2017.08.03 (215) 15:40:23    7.7   184.0   341.0
2017.08.03 (215) 15:45:11    7.5   181.0   330.0
2017.08.03 (215) 15:49:59    7.6   181.0   344.0
2017.08.03 (215) 15:55:23    7.7   180.0   333.0
2017.08.03 (215) 16:00:11    7.5   186.0   335.0
2017.08.03 (215) 16:04:59    7.5   177.0   327.0
2017.08.03 (215) 16:10:23    7.6   178.0   327.0
2017.08.03 (215) 16:15:11    7.5   180.0   327.0
2017.08.03 (215) 16:19:59    7.7   174.0   322.0
2017.08.03 (215) 16:25:23    7.6   191.0   330.0
2017.08.03 (215) 16:30:11    7.5   187.0   327.0
2017.08.03 (215) 16:34:59    7.4   181.0   330.0
2017.08.03 (215) 16:40:23    7.4   178.0   341.0
2017.08.03 (215) 16:45:11    7.3   181.0   328.0
2017.08.03 (215) 16:49:59    7.5   183.0   333.0
2017.08.03 (215) 16:55:23    7.5   183.0   328.0
2017.08.03 (215) 17:00:11    7.6   189.0   327.0
2017.08.03 (215) 17:04:59    7.7   191.0   325.0
2017.08.03 (215) 17:10:23    7.8   186.0   321.0
2017.08.03 (215) 17:15:11    7.9   192.0   322.0
2017.08.03 (215) 17:19:59    7.9   195.0   325.0
2017.08.03 (215) 17:25:23    7.9   200.0   324.0
2017.08.03 (215) 17:30:11    7.8   189.0   318.0
2017.08.03 (215) 17:34:59    8.0   192.0   315.0
2017.08.03 (215) 17:40:23    8.1   195.0   310.0
2017.08.03 (215) 17:45:11    8.0   194.0   306.0
2017.08.03 (215) 17:49:59    8.0   194.0   298.0
2017.08.03 (215) 17:55:23    8.0   197.0   297.0
2017.08.03 (215) 18:00:11    8.0   203.0   304.0
2017.08.03 (215) 18:04:59    8.0   203.0   292.0
2017.08.03 (215) 18:10:23    7.7   195.0   300.0
2017.08.03 (215) 18:15:11    7.8   195.0   294.0
2017.08.03 (215) 18:19:59    7.7   195.0   292.0
2017.08.03 (215) 18:25:23    7.6   189.0   294.0
2017.08.03 (215) 18:30:11    7.6   191.0   297.0
2017.08.03 (215) 18:34:59    7.4   189.0   304.0
2017.08.03 (215) 18:40:23    7.4   189.0   313.0
2017.08.03 (215) 18:45:11    7.2   169.0   312.0
2017.08.03 (215) 18:49:59    7.1   210.0   310.0
2017.08.03 (215) 18:55:23    7.1   200.0   321.0
2017.08.03 (215) 19:00:11    7.2   209.0   319.0
2017.08.03 (215) 19:04:59    7.3   225.0   321.0
2017.08.03 (215) 19:10:23    7.2   203.0   312.0
2017.08.03 (215) 19:15:11    7.2   194.0   316.0
2017.08.03 (215) 19:19:59    7.1   191.0   312.0
2017.08.03 (215) 19:25:23    7.1   213.0   309.0
2017.08.03 (215) 19:30:11    7.1   207.0   316.0
2017.08.03 (215) 19:34:59    7.1   174.0   325.0
2017.08.03 (215) 19:40:23    7.0   203.0   324.0
2017.08.03 (215) 19:45:11    7.1   210.0   324.0
2017.08.03 (215) 19:49:59    7.2   233.0   331.0
2017.08.03 (215) 19:55:23    7.2   218.0   339.0
2017.08.03 (215) 20:00:11    7.3   227.0   330.0
2017.08.03 (215) 20:04:59    7.2   219.0   324.0
2017.08.03 (215) 20:10:23    7.3   234.0   324.0
2017.08.03 (215) 20:15:11    7.4   233.0   322.0
2017.08.03 (215) 20:19:59    7.5   236.0   321.0
2017.08.03 (215) 20:25:23    7.5   236.0   318.0
2017.08.03 (215) 20:30:11    7.6   231.0   319.0
2017.08.03 (215) 20:34:59    7.6   238.0   307.0
2017.08.03 (215) 20:40:23    7.6   253.0   307.0
2017.08.03 (215) 20:45:11    7.5   250.0   307.0
2017.08.03 (215) 20:49:59    7.6   241.0   301.0
2017.08.03 (215) 20:55:23    7.5   242.0   303.0
2017.08.03 (215) 21:00:11    7.1   244.0   292.0
2017.08.03 (215) 21:04:59    7.6   244.0   298.0
2017.08.03 (215) 21:10:23    7.6   236.0   291.0
2017.08.03 (215) 21:15:11    7.4   242.0   280.0
2017.08.03 (215) 21:19:59    7.6   241.0   297.0
2017.08.03 (215) 21:25:23    7.5   236.0   280.0
2017.08.03 (215) 21:30:11    7.6   228.0   280.0
2017.08.03 (215) 21:34:59    7.4   238.0   283.0
2017.08.03 (215) 21:40:23    7.6   233.0   280.0
2017.08.03 (215) 21:45:11    7.4   244.0   275.0
2017.08.03 (215) 21:49:59    7.2   238.0   271.0
2017.08.03 (215) 21:55:23    7.1   241.0   269.0
2017.08.03 (215) 22:00:11    7.0   242.0   269.0
2017.08.03 (215) 22:04:59    6.9   251.0   275.0
2017.08.03 (215) 22:10:23    6.9   248.0   283.0
2017.08.03 (215) 22:15:11    7.0   244.0   288.0
2017.08.03 (215) 22:19:59    6.8   244.0   271.0
2017.08.03 (215) 22:25:23    6.9   248.0   274.0
2017.08.03 (215) 22:30:11    6.9   247.0   277.0
2017.08.03 (215) 22:34:59    6.8   236.0   271.0
2017.08.03 (215) 22:40:23    6.9   227.0   262.0
2017.08.03 (215) 22:45:11    7.0   222.0   260.0
2017.08.03 (215) 22:49:59    6.9   221.0   257.0
2017.08.03 (215) 22:55:23    6.9   219.0   250.0
2017.08.03 (215) 23:00:11    7.0   219.0   254.0
2017.08.03 (215) 23:04:59    7.0   222.0   257.0
2017.08.03 (215) 23:10:23    6.8   227.0   248.0
2017.08.03 (215) 23:15:11    6.7   222.0   254.0
2017.08.03 (215) 23:19:59    6.6   224.0   254.0
2017.08.03 (215) 23:25:23    6.4   221.0   250.0
2017.08.03 (215) 23:30:11    6.3   216.0   254.0
2017.08.03 (215) 23:34:59    6.0   221.0   260.0
2017.08.03 (215) 23:40:23    5.8   216.0   254.0
2017.08.03 (215) 23:45:11    5.7   219.0   254.0
2017.08.03 (215) 23:49:59    5.6   213.0   248.0
2017.08.03 (215) 23:55:23    5.6   216.0   245.0
2017.08.04 (216) 00:00:11    5.2   218.0   251.0
2017.08.04 (216) 00:04:59    5.3   216.0   265.0
2017.08.04 (216) 00:10:23    5.2   218.0   260.0
2017.08.04 (216) 00:15:11    5.1   219.0   260.0
2017.08.04 (216) 00:19:59    5.2   219.0   266.0
2017.08.04 (216) 00:25:23    5.2   216.0   257.0
2017.08.04 (216) 00:30:11    5.4   218.0   259.0
2017.08.04 (216) 00:34:59    5.4   218.0   269.0
2017.08.04 (216) 00:40:23    5.4   222.0   259.0
2017.08.04 (216) 00:45:11    5.1   221.0   271.0
2017.08.04 (216) 00:49:59    5.1   221.0   275.0
2017.08.04 (216) 00:55:23    5.1   227.0   275.0
2017.08.04 (216) 01:00:11    5.0   224.0   268.0
2017.08.04 (216) 01:04:59    5.3   230.0   286.0
2017.08.04 (216) 01:10:23    5.2   230.0   281.0
2017.08.04 (216) 01:15:11    5.2   233.0   283.0
2017.08.04 (216) 01:19:59    4.8   236.0   271.0
2017.08.04 (216) 01:25:23    4.3   239.0   278.0
2017.08.04 (216) 01:30:11    4.3   233.0   274.0
2017.08.04 (216) 01:34:59    4.1   244.0   285.0
2017.08.04 (216) 01:40:23    4.0   238.0   280.0
2017.08.04 (216) 01:45:11    4.2   245.0   292.0
2017.08.04 (216) 01:49:59    4.3   241.0   298.0
2017.08.04 (216) 01:55:23    4.3   239.0   295.0
2017.08.04 (216) 02:00:11    4.3   242.0   295.0
2017.08.04 (216) 02:04:59    4.5   236.0   295.0
2017.08.04 (216) 02:10:23    4.4   238.0   297.0
2017.08.04 (216) 02:15:11    4.3   238.0   281.0
2017.08.04 (216) 02:19:59    4.5   236.0   286.0
2017.08.04 (216) 02:25:23    4.4   231.0   277.0
2017.08.04 (216) 02:30:11    4.2   228.0   272.0
2017.08.04 (216) 02:34:59    4.3   230.0   291.0
2017.08.04 (216) 02:40:23    4.1   233.0   278.0
2017.08.04 (216) 02:45:11    4.0   228.0   283.0
2017.08.04 (216) 02:49:59    3.8   230.0   280.0
2017.08.04 (216) 02:55:23    3.8   231.0   280.0
2017.08.04 (216) 03:00:11    3.8   238.0   285.0
2017.08.04 (216) 03:04:59    3.8   239.0   288.0
2017.08.04 (216) 03:10:23    3.9   236.0   300.0
2017.08.04 (216) 03:15:11    3.7   239.0   291.0
2017.08.04 (216) 03:19:59    3.5   244.0   280.0
2017.08.04 (216) 03:25:23    3.4   239.0   286.0
